"","sub_num","run_num","file_name","trial_num","rt","response","t_direction","accuracy","target_position_1","target_position_2","target_position_3","target_position_4","target_location_type","target_number","trialTypeValid0Invalid1","trialTypeExtraTarget1NoExtraTarget0","extraTargetShapeNumber","extraTargetShapePosition","extraTargetShapeType"
"2510",8,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8186477.jpg",37,1022,"/?","R",1,1062,608,1167.6,713.6,3,4,0,1,5,4,2
"2511",8,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8583875.jpg",38,766,"z","L",1,766,578,871.6,683.6,3,5,0,1,20,4,2
"2512",8,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4119833.jpg",39,767,"z","L",1,1136,200,1241.6,305.6,1,20,0,0,0,0,0
"2513",8,6,"Stimuli\scenes\mainScenes\AdobeStock_27579147.jpeg",40,753,"z","L",1,546,380,651.6,485.6,1,10,1,0,0,0,0
"2514",8,6,"Stimuli\scenes\mainScenes\pexels-alexander-zvir-4252510.jpg",41,859,"z","L",1,396,212,501.6,317.6,1,20,0,0,0,0,0
"2515",8,6,"Stimuli\scenes\mainScenes\022_L_filler_absent_lamp.jpg",42,888,"/?","R",1,164,876,269.6,981.6,2,10,0,1,4,3,1
"2516",8,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-10827398.jpg",43,1828,"/?","R",1,1572,662,1677.6,767.6,3,4,0,1,20,3,1
"2517",8,6,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6969864.jpg",44,1923,"/?","R",1,1630,966,1735.6,1071.6,2,5,1,0,0,0,0
"2518",8,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7027784.jpg",45,958,"z","L",1,254,730,359.6,835.6,3,4,0,0,0,0,0
"2519",8,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5900798.jpg",46,983,"z","L",1,1580,532,1685.6,637.6,3,10,1,1,4,2,3
"2520",8,6,"Stimuli\scenes\mainScenes\pexels-saviesa-home-2089698.jpg",47,726,"/?","R",1,534,446,639.6,551.6,3,5,0,0,0,0,0
"2521",8,6,"Stimuli\scenes\mainScenes\pexels-terry-magallanes-3623785.jpg",48,1546,"/?","R",1,1518,212,1623.6,317.6,1,20,0,1,4,4,3
"2522",8,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-15409439.jpg",49,731,"/?","R",1,1042,496,1147.6,601.6,3,4,0,0,0,0,0
"2523",8,6,"Stimuli\scenes\mainScenes\AdobeStock_196997973.jpeg",50,917,"z","L",1,1136,116,1241.6,221.6,1,20,0,1,4,3,3
"2524",8,6,"Stimuli\scenes\mainScenes\pexels-keegan-checks-10117731.jpg",51,1074,"/?","R",1,186,656,291.6,761.6,3,5,0,1,4,3,2
"2525",8,6,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-8504308.jpg",52,806,"/?","R",1,1674,314,1779.6,419.6,1,10,1,0,0,0,0
"2526",8,6,"Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158669.jpg",53,848,"z","L",1,1262,854,1367.6,959.6,2,10,0,1,20,1,3
"2527",8,6,"Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17181942.jpg",54,653,"z","L",1,918,262,1023.6,367.6,1,20,0,0,0,0,0
"2528",8,6,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-8561916.jpg",55,947,"z","L",1,1396,768,1501.6,873.6,3,4,0,0,0,0,0
"2529",8,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4839334.jpg",56,1133,"/?","R",1,106,618,211.6,723.6,2,5,1,1,20,3,1
"2530",8,6,"Stimuli\scenes\mainScenes\AdobeStock_461935168.jpeg",57,896,"z","L",1,976,126,1081.6,231.6,1,10,1,0,0,0,0
"2531",8,6,"Stimuli\scenes\mainScenes\pexels-jean-van-der-meulen-1599791.jpg",58,1071,"z","L",1,1128,738,1233.6,843.6,3,4,0,1,10,2,1
"2532",8,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7027760.jpg",59,1254,"z","L",1,562,838,667.6,943.6,3,20,1,1,5,2,2
"2533",8,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5502217.jpg",60,1460,"/?","R",1,1480,828,1585.6,933.6,3,5,0,1,10,1,1
"2534",8,7,"Stimuli\scenes\mainScenes\036_L_filler_absent_bowl.jpg",1,959,"/?","R",1,430,232,535.6,337.6,1,20,0,1,4,3,3
"2535",8,7,"Stimuli\scenes\mainScenes\022_L_filler_absent_lamp.jpg",2,721,"/?","R",1,1278,626,1383.6,731.6,3,4,0,0,0,0,0
"2536",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5900806.jpg",3,636,"z","L",1,936,544,1041.6,649.6,3,5,0,0,0,0,0
"2537",8,7,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6489116.jpg",4,1130,"/?","R",1,214,912,319.6,1017.6,2,10,0,0,0,0,0
"2538",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4221389.jpg",5,839,"/?","R",1,1714,630,1819.6,735.6,3,4,0,0,0,0,0
"2539",8,7,"Stimuli\scenes\mainScenes\pexels-alexander-zvir-4252510.jpg",6,830,"z","L",1,1230,912,1335.6,1017.6,2,10,0,1,5,4,1
"2540",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4682110.jpg",7,709,"/?","R",1,1160,688,1265.6,793.6,3,5,0,0,0,0,0
"2541",8,7,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6782481.jpg",8,665,"/?","R",1,1352,594,1457.6,699.6,3,20,1,0,0,0,0
"2542",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-3935337.jpg",9,927,"z","L",1,948,188,1053.6,293.6,1,4,1,1,20,3,2
"2543",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-15062154.jpg",10,1074,"z","L",1,846,916,951.6,1021.6,2,10,0,1,20,3,3
"2544",8,7,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-10450051.jpg",11,1135,"/?","R",1,1324,212,1429.6,317.6,1,20,0,0,0,0,0
"2545",8,7,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061668.jpg",12,961,"z","R",0,1488,510,1593.6,615.6,3,5,0,1,20,2,1
"2546",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5008407.jpg",13,1451,"/?","R",1,774,192,879.6,297.6,1,20,0,0,0,0,0
"2547",8,7,"Stimuli\scenes\mainScenes\AdobeStock_216902241.jpeg",14,1401,"z","L",1,660,288,765.6,393.6,3,4,0,1,5,3,2
"2548",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4800177.jpg",15,799,"/?","R",1,360,678,465.6,783.6,2,10,0,1,4,4,3
"2549",8,7,"Stimuli\scenes\mainScenes\pexels-mark-mccammon-2724749.jpg",16,1790,"/?","R",1,168,648,273.6,753.6,3,5,0,0,0,0,0
"2550",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4469155.jpg",17,983,"/?","R",1,468,534,573.6,639.6,3,4,0,1,10,1,1
"2551",8,7,"Stimuli\scenes\mainScenes\AdobeStock_216902237.jpeg",18,1008,"z","L",1,1254,226,1359.6,331.6,1,10,1,0,0,0,0
"2552",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7027786.jpg",19,615,"/?","R",1,656,468,761.6,573.6,1,5,1,1,4,2,3
"2553",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7027784.jpg",20,775,"z","L",1,1466,458,1571.6,563.6,1,20,0,0,0,0,0
"2554",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7601172.jpg",21,680,"z","L",1,1300,276,1405.6,381.6,1,20,0,1,5,1,3
"2555",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-6835139.jpg",22,805,"/?","R",1,246,756,351.6,861.6,3,4,0,1,20,4,2
"2556",8,7,"Stimuli\scenes\mainScenes\AdobeStock_41005076.jpeg",23,669,"/?","R",1,48,390,153.6,495.6,1,5,1,1,20,1,3
"2557",8,7,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-8082201.jpg",24,818,"/?","R",1,34,900,139.6,1005.6,2,10,0,1,5,1,3
"2558",8,7,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061393.jpg",25,905,"z","L",1,982,884,1087.6,989.6,2,4,1,0,0,0,0
"2559",8,7,"Stimuli\scenes\mainScenes\pexels-denys-gromov-4716789.jpg",26,771,"z","L",1,644,898,749.6,1003.6,2,10,0,0,0,0,0
"2560",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8031902.jpg",27,917,"/?","R",1,308,188,413.6,293.6,1,20,0,0,0,0,0
"2561",8,7,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6969864.jpg",28,784,"/?","R",1,334,508,439.6,613.6,3,5,0,0,0,0,0
"2562",8,7,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7018399.jpg",29,865,"/?","R",1,1292,936,1397.6,1041.6,2,4,1,1,10,3,1
"2563",8,7,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312077.jpg",30,814,"z","L",1,488,900,593.6,1005.6,2,10,0,1,4,4,3
"2564",8,7,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312078.jpg",31,1165,"z","L",1,1758,598,1863.6,703.6,3,5,0,1,4,4,1
"2565",8,7,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6980568.jpg",32,982,"/?","R",1,778,450,883.6,555.6,1,20,0,0,0,0,0
"2566",8,7,"Stimuli\scenes\mainScenes\AdobeStock_214273596.jpeg",33,878,"/?","R",1,808,472,913.6,577.6,1,4,1,0,0,0,0
"2567",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8583875.jpg",34,859,"/?","R",1,368,96,473.6,201.6,1,20,0,0,0,0,0
"2568",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5353944.jpg",35,681,"z","L",1,794,580,899.6,685.6,3,5,0,0,0,0,0
"2569",8,7,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-9993440.jpg",36,742,"z","L",1,860,678,965.6,783.6,2,10,0,1,4,2,1
"2570",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5900798.jpg",37,912,"z","L",1,1580,532,1685.6,637.6,3,4,0,0,0,0,0
"2571",8,7,"Stimuli\scenes\mainScenes\pexels-jesse-bannister-7033835.jpg",38,1398,"z","R",0,1316,934,1421.6,1039.6,2,20,1,1,4,1,1
"2572",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-3773573.jpg",39,746,"z","L",1,280,684,385.6,789.6,3,5,0,1,10,2,1
"2573",8,7,"Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-8363713.jpg",40,772,"/?","R",1,678,920,783.6,1025.6,2,10,0,1,4,4,1
"2574",8,7,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6956843.jpg",41,964,"/?","R",1,1070,274,1175.6,379.6,1,4,1,0,0,0,0
"2575",8,7,"Stimuli\scenes\mainScenes\pexels-sharath-g-4722305.jpg",42,821,"/?","R",1,422,960,527.6,1065.6,2,10,0,0,0,0,0
"2576",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4469153.jpg",43,788,"z","L",1,232,680,337.6,785.6,3,5,0,1,10,1,2
"2577",8,7,"Stimuli\scenes\mainScenes\AdobeStock_106076039.jpeg",44,861,"/?","R",1,32,230,137.6,335.6,1,20,0,0,0,0,0
"2578",8,7,"Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-11315956.jpg",45,715,"/?","R",1,1394,522,1499.6,627.6,3,4,0,0,0,0,0
"2579",8,7,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7587482.jpg",46,797,"z","L",1,1240,916,1345.6,1021.6,2,20,1,1,4,4,3
"2580",8,7,"Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158648.jpg",47,800,"z","L",1,1538,826,1643.6,931.6,2,10,0,1,4,2,2
"2581",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-3958964.jpg",48,713,"/?","R",1,990,538,1095.6,643.6,3,5,0,0,0,0,0
"2582",8,7,"Stimuli\scenes\mainScenes\pexels-pixabay-271647.jpg",49,775,"z","L",1,316,910,421.6,1015.6,2,10,0,1,5,3,1
"2583",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-6835079.jpg",50,1003,"/?","R",1,248,648,353.6,753.6,3,4,0,0,0,0,0
"2584",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-3990599.jpg",51,763,"z","L",1,1268,412,1373.6,517.6,3,5,0,1,20,4,1
"2585",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-15062094.jpg",52,965,"z","L",1,340,892,445.6,997.6,2,20,1,0,0,0,0
"2586",8,7,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6956124.jpg",53,895,"z","L",1,594,282,699.6,387.6,1,20,0,1,10,2,3
"2587",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4258272.jpg",54,819,"z","L",1,186,562,291.6,667.6,2,10,0,1,20,3,1
"2588",8,7,"Stimuli\scenes\mainScenes\pexels-terry-magallanes-3623785.jpg",55,715,"z","L",1,528,442,633.6,547.6,3,4,0,0,0,0,0
"2589",8,7,"Stimuli\scenes\mainScenes\pexels-alex-qian-2343467.jpg",56,840,"z","L",1,1202,910,1307.6,1015.6,2,5,1,0,0,0,0
"2590",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4119833.jpg",57,983,"z","L",1,1136,200,1241.6,305.6,1,4,1,1,5,3,3
"2591",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7601072.jpg",58,584,"z","L",1,1298,510,1403.6,615.6,3,5,0,0,0,0,0
"2592",8,7,"Stimuli\scenes\mainScenes\080_L_filler_absent_plant.jpg",59,976,"/?","R",1,478,904,583.6,1009.6,2,10,0,0,0,0,0
"2593",8,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7027852.jpg",60,850,"z","L",1,1180,380,1285.6,485.6,1,20,0,1,5,2,2
"2594",9,1,"Stimuli\scenes\practiceScenes\pexels-christa-grover-2001944.jpg",1,NA,"nan","L",2,118,816,214,912,2,13,0,0,0,0,0
"2595",9,1,"Stimuli\scenes\practiceScenes\pexels-max-rahubovskiy-6969860.jpg",2,3390,"/?","R",1,912,130,1008,226,1,7,0,0,0,0,0
"2596",9,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-5502249.jpg",3,1678,"/?","R",1,686,124,782,220,1,8,0,0,0,0,0
"2597",9,1,"Stimuli\scenes\practiceScenes\077_L_filler_absent_footrest.jpg",4,2816,"/?","R",1,1306,476,1402,572,3,14,0,0,0,0,0
"2598",9,1,"Stimuli\scenes\practiceScenes\AdobeStock_283829914.jpeg",5,1207,"/?","L",0,1088,238,1184,334,1,7,0,0,0,0,0
"2599",9,1,"Stimuli\scenes\practiceScenes\pexels-pixabay-279648.jpg",6,4024,"/?","R",1,1756,478,1852,574,3,14,0,0,0,0,0
"2600",9,1,"Stimuli\scenes\practiceScenes\075_L_filler_absent_light.jpg",7,2924,"/?","L",0,434,924,530,1020,2,13,0,0,0,0,0
"2601",9,1,"Stimuli\scenes\practiceScenes\pexels-hakim-santoso-3634740.jpg",8,2499,"/?","R",1,1196,318,1292,414,1,8,0,0,0,0,0
"2602",9,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-3958951.jpg",9,4127,"/?","R",1,238,520,334,616,3,14,0,0,0,0,0
"2603",9,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-8186506.jpg",10,2394,"/?","R",1,966,936,1062,1032,2,13,0,0,0,0,0
"2604",9,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-5698015.jpg",11,1643,"/?","L",0,390,66,486,162,1,7,0,0,0,0,0
"2605",9,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-10099319.jpg",12,8513,"/?","R",1,1664,46,1760,142,1,8,0,0,0,0,0
"2606",9,1,"Stimuli\scenes\practiceScenes\pexels-keegan-checks-10117737.jpg",13,3500,"/?","R",1,1532,290,1628,386,1,7,0,0,0,0,0
"2607",9,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-14495889.jpg",14,2305,"/?","R",1,784,978,880,1074,2,13,0,0,0,0,0
"2608",9,1,"Stimuli\scenes\practiceScenes\AdobeStock_67849508.jpeg",15,3103,"/?","R",1,1456,582,1552,678,3,14,0,0,0,0,0
"2609",9,1,"Stimuli\scenes\practiceScenes\079_L_filler_absent_bowl.jpg",16,3443,"z","L",1,64,280,160,376,1,8,0,0,0,0,0
"2610",9,1,"Stimuli\scenes\practiceScenes\AdobeStock_133612805.jpeg",17,3009,"/?","L",0,682,732,778,828,3,14,0,0,0,0,0
"2611",9,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-15062155.jpg",18,4966,"/?","L",0,1156,128,1252,224,1,7,0,0,0,0,0
"2612",9,1,"Stimuli\scenes\practiceScenes\AdobeStock_490760493.jpeg",19,3812,"z","R",0,306,322,402,418,1,8,0,0,0,0,0
"2613",9,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-6510985.jpg",20,NA,"nan","R",2,640,968,736,1064,2,13,0,0,0,0,0
"2614",9,1,"Stimuli\scenes\practiceScenes\AdobeStock_142522611.jpeg",21,6267,"z","R",0,546,764,642,860,2,13,0,0,0,0,0
"2615",9,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-8583543.jpg",22,2354,"/?","L",0,1558,154,1654,250,1,7,0,0,0,0,0
"2616",9,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-5353881.jpg",23,5038,"/?","R",1,1238,476,1334,572,3,14,0,0,0,0,0
"2617",9,1,"Stimuli\scenes\practiceScenes\AdobeStock_300087971.jpeg",24,1671,"z","L",1,862,486,958,582,1,8,0,0,0,0,0
"2618",9,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061668.jpg",1,3535,"/?","R",1,500,758,605.6,863.6,2,13,0,1,14,3,3
"2619",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5353944.jpg",2,1269,"/?","R",1,794,580,899.6,685.6,3,14,0,0,0,0,0
"2620",9,2,"Stimuli\scenes\mainScenes\AdobeStock_196997973.jpeg",3,4590,"z","L",1,1136,116,1241.6,221.6,1,7,0,1,13,3,3
"2621",9,2,"Stimuli\scenes\mainScenes\pexels-mark-mccammon-1080721.jpg",4,2846,"/?","R",1,408,214,513.6,319.6,1,8,0,0,0,0,0
"2622",9,2,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-8504308.jpg",5,4559,"/?","R",1,1414,928,1519.6,1033.6,2,7,1,1,14,2,3
"2623",9,2,"Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-11315956.jpg",6,1667,"/?","R",1,914,950,1019.6,1055.6,2,13,0,0,0,0,0
"2624",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7027786.jpg",7,3606,"/?","R",1,894,568,999.6,673.6,3,8,1,0,0,0,0
"2625",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5008407.jpg",8,2154,"/?","R",1,1574,770,1679.6,875.6,3,14,0,1,7,2,2
"2626",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7027760.jpg",9,1164,"/?","R",1,860,732,965.6,837.6,2,13,0,0,0,0,0
"2627",9,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312077.jpg",10,1703,"z","L",1,488,900,593.6,1005.6,2,7,1,0,0,0,0
"2628",9,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6980568.jpg",11,1140,"z","L",1,778,450,883.6,555.6,1,8,0,1,13,1,3
"2629",9,2,"Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17181942.jpg",12,1430,"/?","R",1,1450,646,1555.6,751.6,3,14,0,1,13,2,1
"2630",9,2,"Stimuli\scenes\mainScenes\pexels-skitterphoto-349749.jpg",13,1633,"z","L",1,158,340,263.6,445.6,1,7,0,1,14,4,3
"2631",9,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061393.jpg",14,1255,"/?","L",0,1602,844,1707.6,949.6,3,13,1,1,7,3,2
"2632",9,2,"Stimuli\scenes\mainScenes\pexels-jean-van-der-meulen-1599791.jpg",15,2404,"/?","R",1,938,444,1043.6,549.6,1,8,0,0,0,0,0
"2633",9,2,"Stimuli\scenes\mainScenes\pexels-denys-gromov-4716789.jpg",16,1926,"/?","R",1,316,486,421.6,591.6,3,14,0,0,0,0,0
"2634",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8031902.jpg",17,1340,"/?","R",1,982,530,1087.6,635.6,3,14,0,0,0,0,0
"2635",9,2,"Stimuli\scenes\mainScenes\AdobeStock_106076039.jpeg",18,2572,"z","L",1,478,694,583.6,799.6,3,7,1,0,0,0,0
"2636",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4839334.jpg",19,2156,"/?","R",1,1240,884,1345.6,989.6,2,13,0,1,8,4,2
"2637",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4258272.jpg",20,1432,"z","L",1,1724,318,1829.6,423.6,1,8,0,0,0,0,0
"2638",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-3958964.jpg",21,1359,"/?","R",1,980,176,1085.6,281.6,1,14,1,1,8,4,1
"2639",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-15409439.jpg",22,1857,"/?","R",1,1566,192,1671.6,297.6,1,7,0,0,0,0,0
"2640",9,2,"Stimuli\scenes\mainScenes\pexels-terry-magallanes-3623785.jpg",23,1660,"z","L",1,1518,212,1623.6,317.6,1,8,0,1,7,4,3
"2641",9,2,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-10450051.jpg",24,1072,"/?","R",1,1048,868,1153.6,973.6,2,13,0,1,8,1,3
"2642",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4713243.jpg",25,1423,"/?","R",1,672,894,777.6,999.6,3,14,0,1,8,2,1
"2643",9,2,"Stimuli\scenes\mainScenes\036_L_filler_absent_bowl.jpg",26,1693,"/?","L",0,1528,932,1633.6,1037.6,2,13,0,0,0,0,0
"2644",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4221389.jpg",27,3473,"z","L",1,910,916,1015.6,1021.6,2,7,1,0,0,0,0
"2645",9,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7018399.jpg",28,1426,"z","L",1,550,258,655.6,363.6,1,8,0,0,0,0,0
"2646",9,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6969864.jpg",29,2551,"z","L",1,1630,966,1735.6,1071.6,2,13,0,1,14,1,3
"2647",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5900798.jpg",30,2209,"/?","R",1,1580,532,1685.6,637.6,3,14,0,1,8,1,1
"2648",9,2,"Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-8363713.jpg",31,1421,"z","L",1,1024,560,1129.6,665.6,1,7,0,0,0,0,0
"2649",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-10827337.jpg",32,2268,"z","L",1,648,914,753.6,1019.6,2,8,1,1,7,1,1
"2650",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4800177.jpg",33,1573,"/?","R",1,386,140,491.6,245.6,1,13,1,0,0,0,0
"2651",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-3773573.jpg",34,1278,"z","L",1,280,684,385.6,789.6,3,14,0,0,0,0,0
"2652",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-6835139.jpg",35,2080,"/?","R",1,950,260,1055.6,365.6,1,7,0,1,8,4,2
"2653",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-10827398.jpg",36,5405,"/?","L",0,1572,662,1677.6,767.6,3,8,1,1,7,4,1
"2654",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-15062099.jpg",37,1339,"z","L",1,1092,414,1197.6,519.6,1,7,0,0,0,0,0
"2655",9,2,"Stimuli\scenes\mainScenes\073_L_filler_absent_coffeemug.jpg",38,2096,"/?","R",1,1214,430,1319.6,535.6,3,14,0,1,13,1,3
"2656",9,2,"Stimuli\scenes\mainScenes\041_L_filler_absent_fruit.jpg",39,1750,"/?","R",1,374,268,479.6,373.6,1,8,0,0,0,0,0
"2657",9,2,"Stimuli\scenes\mainScenes\pexels-alex-qian-2343467.jpg",40,1856,"/?","R",1,1202,910,1307.6,1015.6,2,13,0,1,8,4,3
"2658",9,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-8082201.jpg",41,2096,"z","L",1,1386,664,1491.6,769.6,3,7,1,0,0,0,0
"2659",9,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7587482.jpg",42,1600,"/?","R",1,1240,916,1345.6,1021.6,2,14,1,1,8,2,1
"2660",9,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312078.jpg",43,1467,"z","L",1,840,302,945.6,407.6,1,8,0,1,13,3,3
"2661",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5502217.jpg",44,1864,"/?","R",1,110,724,215.6,829.6,2,13,0,1,14,1,1
"2662",9,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6782481.jpg",45,1135,"/?","R",1,646,522,751.6,627.6,1,7,0,1,8,3,2
"2663",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-15062094.jpg",46,1234,"z","L",1,1230,578,1335.6,683.6,3,14,0,0,0,0,0
"2664",9,2,"Stimuli\scenes\mainScenes\pexels-level-media-3016430.jpg",47,1392,"z","L",1,1628,362,1733.6,467.6,1,8,0,0,0,0,0
"2665",9,2,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-8561916.jpg",48,3440,"z","L",1,1666,914,1771.6,1019.6,2,13,0,0,0,0,0
"2666",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7601172.jpg",49,1341,"z","L",1,1300,276,1405.6,381.6,1,7,0,0,0,0,0
"2667",9,2,"Stimuli\scenes\mainScenes\AdobeStock_216902237.jpeg",50,973,"z","L",1,1254,226,1359.6,331.6,1,8,0,1,13,4,3
"2668",9,2,"Stimuli\scenes\mainScenes\pexels-ryan-donnelly-100575.jpg",51,3033,"/?","R",1,1428,382,1533.6,487.6,1,13,1,1,8,2,2
"2669",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7028072.jpg",52,1795,"/?","R",1,1610,792,1715.6,897.6,3,14,0,1,8,2,3
"2670",9,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6489116.jpg",53,1745,"/?","R",1,214,912,319.6,1017.6,2,7,1,0,0,0,0
"2671",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5008398.jpg",54,4659,"/?","R",1,900,882,1005.6,987.6,2,13,0,0,0,0,0
"2672",9,2,"Stimuli\scenes\mainScenes\pexels-jesse-bannister-7033835.jpg",55,2427,"z","L",1,1618,522,1723.6,627.6,3,14,0,1,13,3,2
"2673",9,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-3990599.jpg",56,1380,"z","L",1,864,72,969.6,177.6,1,8,0,0,0,0,0
"2674",9,2,"Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158669.jpg",57,1149,"z","L",1,1248,430,1353.6,535.6,1,7,0,1,8,1,3
"2675",9,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7005450.jpg",58,1054,"z","L",1,656,470,761.6,575.6,1,13,1,0,0,0,0
